23033	256	26863	5568
23033	256	26864	5568
23033	256	26862	5568
23033	256	26909	5568
23033	256	26817	5568
23033	256	26818	5568
23033	256	26816	5568
23033	256	26910	5568
23033	256	26908	5568
23034	256	26769	5568
23034	256	26770	5568
23034	256	26768	5568
23034	256	26815	5568
23034	256	26723	5568
23034	256	26724	5568
23034	256	26722	5568
23034	256	26816	5568
23034	256	26814	5568
23035	256	26862	5568
23035	256	26863	5568
23035	256	26861	5568
23035	256	26908	5568
23035	256	26816	5568
23035	256	26817	5568
23035	256	26815	5568
23035	256	26909	5568
23035	256	26907	5568
23036	256	26959	5568
23036	256	26960	5568
23036	256	26958	5568
23036	256	27005	5568
23036	256	26913	5568
23036	256	26914	5568
23036	256	26912	5568
23036	256	27006	5568
23036	256	27004	5568
23037	256	26863	5568
23037	256	26864	5568
23037	256	26862	5568
23037	256	26909	5568
23037	256	26817	5568
23037	256	26818	5568
23037	256	26816	5568
23037	256	26910	5568
23037	256	26908	5568
23038	256	26863	5568
23038	256	26864	5568
23038	256	26862	5568
23038	256	26909	5568
23038	256	26817	5568
23038	256	26818	5568
23038	256	26816	5568
23038	256	26910	5568
23038	256	26908	5568
23039	256	27002	5568
23039	256	27003	5568
23039	256	27001	5568
23039	256	27048	5568
23039	256	26956	5568
23039	256	26957	5568
23039	256	26955	5568
23039	256	27049	5568
23039	256	27047	5568
23040	256	26675	5568
23040	256	26676	5568
23040	256	26674	5568
23040	256	26721	5568
23040	256	26629	5568
23040	256	26630	5568
23040	256	26628	5568
23040	256	26722	5568
23040	256	26720	5568
23041	256	27003	5568
23041	256	27004	5568
23041	256	27002	5568
23041	256	27049	5568
23041	256	26957	5568
23041	256	26958	5568
23041	256	26956	5568
23041	256	27050	5568
23041	256	27048	5568
23042	256	27005	5568
23042	256	27006	5568
23042	256	27004	5568
23042	256	27051	5568
23042	256	26959	5568
23042	256	26960	5568
23042	256	26958	5568
23042	256	27052	5568
23042	256	27050	5568
23043	256	27003	5568
23043	256	27004	5568
23043	256	27002	5568
23043	256	27049	5568
23043	256	26957	5568
23043	256	26958	5568
23043	256	26956	5568
23043	256	27050	5568
23043	256	27048	5568
23044	256	27044	5568
23044	256	27045	5568
23044	256	27043	5568
23044	256	27090	5568
23044	256	26998	5568
23044	256	26999	5568
23044	256	26997	5568
23044	256	27091	5568
23044	256	27089	5568
23045	256	26721	5568
23045	256	26722	5568
23045	256	26720	5568
23045	256	26767	5568
23045	256	26675	5568
23045	256	26676	5568
23045	256	26674	5568
23045	256	26768	5568
23045	256	26766	5568
23046	256	26491	5568
23046	256	26492	5568
23046	256	26490	5568
23046	256	26537	5568
23046	256	26445	5568
23046	256	26446	5568
23046	256	26444	5568
23046	256	26538	5568
23046	256	26536	5568
23047	256	26955	5568
23047	256	26956	5568
23047	256	26954	5568
23047	256	27001	5568
23047	256	26909	5568
23047	256	26910	5568
23047	256	26908	5568
23047	256	27002	5568
23047	256	27000	5568
23048	256	26999	5568
23048	256	27000	5568
23048	256	26998	5568
23048	256	27045	5568
23048	256	26953	5568
23048	256	26954	5568
23048	256	26952	5568
23048	256	27046	5568
23048	256	27044	5568
23049	256	27003	5568
23049	256	27004	5568
23049	256	27002	5568
23049	256	27049	5568
23049	256	26957	5568
23049	256	26958	5568
23049	256	26956	5568
23049	256	27050	5568
23049	256	27048	5568
23050	256	27188	5568
23050	256	27189	5568
23050	256	27187	5568
23050	256	27234	5568
23050	256	27142	5568
23050	256	27143	5568
23050	256	27141	5568
23050	256	27235	5568
23050	256	27233	5568
23051	256	27142	5568
23051	256	27143	5568
23051	256	27141	5568
23051	256	27188	5568
23051	256	27096	5568
23051	256	27097	5568
23051	256	27095	5568
23051	256	27189	5568
23051	256	27187	5568
23052	256	27142	5568
23052	256	27143	5568
23052	256	27141	5568
23052	256	27188	5568
23052	256	27096	5568
23052	256	27097	5568
23052	256	27095	5568
23052	256	27189	5568
23052	256	27187	5568
23053	256	26812	5568
23053	256	26813	5568
23053	256	26812	5568
23053	256	26858	5568
23053	256	26766	5568
23053	256	26767	5568
23053	256	26859	5568
23054	256	27096	5568
23054	256	27097	5568
23054	256	27095	5568
23054	256	27142	5568
23054	256	27050	5568
23054	256	27051	5568
23054	256	27049	5568
23054	256	27143	5568
23054	256	27141	5568
23055	256	26955	5568
23055	256	26956	5568
23055	256	26954	5568
23055	256	27001	5568
23055	256	26909	5568
23055	256	26910	5568
23055	256	26908	5568
23055	256	27002	5568
23055	256	27000	5568
23056	256	27095	5568
23056	256	27096	5568
23056	256	27094	5568
23056	256	27141	5568
23056	256	27049	5568
23056	256	27050	5568
23056	256	27048	5568
23056	256	27142	5568
23056	256	27140	5568
23057	256	27051	5568
23057	256	27052	5568
23057	256	27050	5568
23057	256	27097	5568
23057	256	27005	5568
23057	256	27006	5568
23057	256	27004	5568
23057	256	27098	5568
23057	256	27096	5568
23058	256	26948	5568
23058	256	26947	5568
23058	256	26949	5568
23058	256	26994	5568
23058	256	26902	5568
23058	256	26901	5568
23058	256	26903	5568
23058	256	26993	5568
23058	256	26995	5568
23059	256	27050	5568
23059	256	27051	5568
23059	256	27049	5568
23059	256	27096	5568
23059	256	27004	5568
23059	256	27005	5568
23059	256	27003	5568
23059	256	27097	5568
23059	256	27095	5568
23060	256	27050	5568
23060	256	27051	5568
23060	256	27049	5568
23060	256	27096	5568
23060	256	27004	5568
23060	256	27005	5568
23060	256	27003	5568
23060	256	27097	5568
23060	256	27095	5568
23061	256	27096	5568
23061	256	27097	5568
23061	256	27095	5568
23061	256	27142	5568
23061	256	27050	5568
23061	256	27051	5568
23061	256	27049	5568
23061	256	27143	5568
23061	256	27141	5568
23062	256	27142	5568
23062	256	27143	5568
23062	256	27141	5568
23062	256	27188	5568
23062	256	27096	5568
23062	256	27097	5568
23062	256	27095	5568
23062	256	27189	5568
23062	256	27187	5568
23063	256	27189	5568
23063	256	27190	5568
23063	256	27188	5568
23063	256	27235	5568
23063	256	27143	5568
23063	256	27144	5568
23063	256	27142	5568
23063	256	27236	5568
23063	256	27234	5568
23064	256	26959	5568
23064	256	26960	5568
23064	256	26958	5568
23064	256	27005	5568
23064	256	26913	5568
23064	256	26914	5568
23064	256	26912	5568
23064	256	27006	5568
23064	256	27004	5568
23065	256	26950	5568
23065	256	26951	5568
23065	256	26950	5568
23065	256	26996	5568
23065	256	26904	5568
23065	256	26905	5568
23065	256	26997	5568
23066	256	26944	5568
23066	256	26943	5568
23066	256	26945	5568
23066	256	26990	5568
23066	256	26898	5568
23066	256	26897	5568
23066	256	26899	5568
23066	256	26989	5568
23066	256	26991	5568
23067	256	27004	5568
23067	256	27005	5568
23067	256	27003	5568
23067	256	27050	5568
23067	256	26958	5568
23067	256	26959	5568
23067	256	26957	5568
23067	256	27051	5568
23067	256	27049	5568
23068	256	27096	5568
23068	256	27097	5568
23068	256	27095	5568
23068	256	27142	5568
23068	256	27050	5568
23068	256	27051	5568
23068	256	27049	5568
