7128	230	10957	297
7128	230	10958	297
7128	230	10956	297
7128	230	11003	297
7128	230	10911	297
7128	230	10912	297
7128	230	10910	297
7128	230	11004	297
7128	230	11002	297
7129	230	10863	297
7129	230	10864	297
7129	230	10862	297
7129	230	10909	297
7129	230	10817	297
7129	230	10818	297
7129	230	10816	297
7129	230	10910	297
7129	230	10908	297
7130	230	10956	297
7130	230	10957	297
7130	230	10955	297
7130	230	11002	297
7130	230	10910	297
7130	230	10911	297
7130	230	10909	297
7130	230	11003	297
7130	230	11001	297
7131	230	11053	297
7131	230	11054	297
7131	230	11052	297
7131	230	11099	297
7131	230	11007	297
7131	230	11008	297
7131	230	11006	297
7131	230	11100	297
7131	230	11098	297
7132	230	10957	297
7132	230	10958	297
7132	230	10956	297
7132	230	11003	297
7132	230	10911	297
7132	230	10912	297
7132	230	10910	297
7132	230	11004	297
7132	230	11002	297
7133	230	10957	297
7133	230	10958	297
7133	230	10956	297
7133	230	11003	297
7133	230	10911	297
7133	230	10912	297
7133	230	10910	297
7133	230	11004	297
7133	230	11002	297
7134	230	11096	297
7134	230	11097	297
7134	230	11095	297
7134	230	11142	297
7134	230	11050	297
7134	230	11051	297
7134	230	11049	297
7134	230	11143	297
7134	230	11141	297
7135	230	10769	297
7135	230	10770	297
7135	230	10768	297
7135	230	10815	297
7135	230	10723	297
7135	230	10724	297
7135	230	10722	297
7135	230	10816	297
7135	230	10814	297
7136	230	11097	297
7136	230	11098	297
7136	230	11096	297
7136	230	11143	297
7136	230	11051	297
7136	230	11052	297
7136	230	11050	297
7136	230	11144	297
7136	230	11142	297
7137	230	11099	297
7137	230	11100	297
7137	230	11098	297
7137	230	11145	297
7137	230	11053	297
7137	230	11054	297
7137	230	11052	297
7137	230	11146	297
7137	230	11144	297
7138	230	11097	297
7138	230	11098	297
7138	230	11096	297
7138	230	11143	297
7138	230	11051	297
7138	230	11052	297
7138	230	11050	297
7138	230	11144	297
7138	230	11142	297
7139	230	11138	297
7139	230	11139	297
7139	230	11137	297
7139	230	11184	297
7139	230	11092	297
7139	230	11093	297
7139	230	11091	297
7139	230	11185	297
7139	230	11183	297
7140	230	10815	297
7140	230	10816	297
7140	230	10814	297
7140	230	10861	297
7140	230	10769	297
7140	230	10770	297
7140	230	10768	297
7140	230	10862	297
7140	230	10860	297
7141	230	10585	297
7141	230	10586	297
7141	230	10584	297
7141	230	10631	297
7141	230	10539	297
7141	230	10540	297
7141	230	10538	297
7141	230	10632	297
7141	230	10630	297
7142	230	11049	297
7142	230	11050	297
7142	230	11048	297
7142	230	11095	297
7142	230	11003	297
7142	230	11004	297
7142	230	11002	297
7142	230	11096	297
7142	230	11094	297
7143	230	11093	297
7143	230	11094	297
7143	230	11092	297
7143	230	11139	297
7143	230	11047	297
7143	230	11048	297
7143	230	11046	297
7143	230	11140	297
7143	230	11138	297
7144	230	11097	297
7144	230	11098	297
7144	230	11096	297
7144	230	11143	297
7144	230	11051	297
7144	230	11052	297
7144	230	11050	297
7144	230	11144	297
7144	230	11142	297
7145	230	11282	297
7145	230	11283	297
7145	230	11281	297
7145	230	11328	297
7145	230	11236	297
7145	230	11237	297
7145	230	11235	297
7145	230	11329	297
7145	230	11327	297
7146	230	11236	297
7146	230	11237	297
7146	230	11235	297
7146	230	11282	297
7146	230	11190	297
7146	230	11191	297
7146	230	11189	297
7146	230	11283	297
7146	230	11281	297
7147	230	11236	297
7147	230	11237	297
7147	230	11235	297
7147	230	11282	297
7147	230	11190	297
7147	230	11191	297
7147	230	11189	297
7147	230	11283	297
7147	230	11281	297
7148	230	10906	297
7148	230	10907	297
7148	230	10906	297
7148	230	10952	297
7148	230	10860	297
7148	230	10861	297
7148	230	10953	297
7149	230	11190	297
7149	230	11191	297
7149	230	11189	297
7149	230	11236	297
7149	230	11144	297
7149	230	11145	297
7149	230	11143	297
7149	230	11237	297
7149	230	11235	297
7150	230	11049	297
7150	230	11050	297
7150	230	11048	297
7150	230	11095	297
7150	230	11003	297
7150	230	11004	297
7150	230	11002	297
7150	230	11096	297
7150	230	11094	297
7151	230	11189	297
7151	230	11190	297
7151	230	11188	297
7151	230	11235	297
7151	230	11143	297
7151	230	11144	297
7151	230	11142	297
7151	230	11236	297
7151	230	11234	297
7152	230	11145	297
7152	230	11146	297
7152	230	11144	297
7152	230	11191	297
7152	230	11099	297
7152	230	11100	297
7152	230	11098	297
7152	230	11192	297
7152	230	11190	297
7153	230	11042	297
7153	230	11041	297
7153	230	11043	297
7153	230	11088	297
7153	230	10996	297
7153	230	10995	297
7153	230	10997	297
7153	230	11087	297
7153	230	11089	297
7154	230	11144	297
7154	230	11145	297
7154	230	11143	297
7154	230	11190	297
7154	230	11098	297
7154	230	11099	297
7154	230	11097	297
7154	230	11191	297
7154	230	11189	297
7155	230	11144	297
7155	230	11145	297
7155	230	11143	297
7155	230	11190	297
7155	230	11098	297
7155	230	11099	297
7155	230	11097	297
7155	230	11191	297
7155	230	11189	297
7156	230	11190	297
7156	230	11191	297
7156	230	11189	297
7156	230	11236	297
7156	230	11144	297
7156	230	11145	297
7156	230	11143	297
7156	230	11237	297
7156	230	11235	297
7157	230	11236	297
7157	230	11237	297
7157	230	11235	297
7157	230	11282	297
7157	230	11190	297
7157	230	11191	297
7157	230	11189	297
7157	230	11283	297
7157	230	11281	297
7158	230	11283	297
7158	230	11284	297
7158	230	11282	297
7158	230	11329	297
7158	230	11237	297
7158	230	11238	297
7158	230	11236	297
7158	230	11330	297
7158	230	11328	297
7159	230	11053	297
7159	230	11054	297
7159	230	11052	297
7159	230	11099	297
7159	230	11007	297
7159	230	11008	297
7159	230	11006	297
7159	230	11100	297
7159	230	11098	297
7160	230	11044	297
7160	230	11045	297
7160	230	11044	297
7160	230	11090	297
7160	230	10998	297
7160	230	10999	297
7160	230	11091	297
7161	230	11038	297
7161	230	11037	297
7161	230	11039	297
7161	230	11084	297
7161	230	10992	297
7161	230	10991	297
7161	230	10993	297
7161	230	11083	297
7161	230	11085	297
7162	230	11098	297
7162	230	11099	297
7162	230	11097	297
7162	230	11144	297
7162	230	11052	297
7162	230	11053	297
7162	230	11051	297
7162	230	11145	297
7162	230	11143	297
7163	230	11190	297
7163	230	11191	297
7163	230	11189	297
7163	230	11236	297
7163	230	11144	297
7163	230	11145	297
7163	230	11143	297
7163	230	11237	297
7163	230	11235	297
7164	230	11097	297
7164	230	11098	297
7164	230	11096	297
7164	230	11143	297
7164	230	11051	297
7164	230	11052	297
7164	230	11050	297
7164	230	11144	297
7164	230	11142	297
7165	230	11235	297
7165	230	11236	297
7165	230	11234	297
7165	230	11281	297
7165	230	11189	297
7165	230	11190	297
7165	230	11188	297
7165	230	11282	297
7165	230	11280	297
7166	230	10860	297
7166	230	10861	297
7166	230	10860	297
7166	230	10906	297
7166	230	10814	297
7166	230	10815	297
7166	230	10907	297
7167	230	11098	297
7167	230	11099	297
7167	230	11097	297
7167	230	11144	297
7167	230	11052	297
7167	230	11053	297
7167	230	11051	297
7167	230	11145	297
7167	230	11143	297
7168	230	11038	297
7168	230	11037	297
7168	230	11039	297
7168	230	11084	297
7168	230	10992	297
7168	230	10991	297
7168	230	10993	297
7168	230	11083	297
7168	230	11085	297
7169	230	11189	297
7169	230	11190	297
7169	230	11188	297
7169	230	11235	297
7169	230	11143	297
7169	230	11144	297
7169	230	11142	297
7169	230	11236	297
7169	230	11234	297
7170	230	11099	297
7170	230	11100	297
7170	230	11098	297
7170	230	11145	297
7170	230	11053	297
7170	230	11054	297
7170	230	11052	297
7170	230	11146	297
7170	230	11144	297
7171	230	11099	297
7171	230	11100	297
7171	230	11098	297
7171	230	11145	297
7171	230	11053	297
7171	230	11054	297
7171	230	11052	297
7171	230	11146	297
7171	230	11144	297
7172	230	11097	297
7172	230	11098	297
7172	230	11096	297
7172	230	11143	297
7172	230	11051	297
7172	230	11052	297
7172	230	11050	297
7172	230	11144	297
7172	230	11142	297
7173	230	11236	297
7173	230	11237	297
7173	230	11235	297
7173	230	11282	297
7173	230	11190	297
7173	230	11191	297
7173	230	11189	297
7173	230	11283	297
7173	230	11281	297
7174	230	11052	297
7174	230	11053	297
7174	230	11051	297
7174	230	11098	297
7174	230	11006	297
7174	230	11007	297
7174	230	11005	297
7174	230	11099	297
7174	230	11097	297
7175	230	11099	297
7175	230	11100	297
7175	230	11098	297
7175	230	11145	297
7175	230	11053	297
7175	230	11054	297
7175	230	11052	297
7175	230	11146	297
7175	230	11144	297
7176	230	11039	297
7176	230	11038	297
7176	230	11040	297
7176	230	11085	297
7176	230	10993	297
7176	230	10992	297
7176	230	10994	297
7176	230	11084	297
7176	230	11086	297
7177	230	11238	297
7177	230	11239	297
7177	230	11237	297
7177	230	11284	297
7177	230	11192	297
7177	230	11193	297
7177	230	11191	297
7177	230	11285	297
7177	230	11283	297
7178	230	11052	297
7178	230	11053	297
7178	230	11051	297
7178	230	11098	297
7178	230	11006	297
7178	230	11007	297
7178	230	11005	297
7178	230	11099	297
7178	230	11097	297
7179	230	11406	297
7179	230	11405	297
7179	230	11407	297
7179	230	11452	297
7179	230	11360	297
7179	230	11359	297
7179	230	11361	297
7179	230	11451	297
7179	230	11453	297
7180	230	11050	297
7180	230	11051	297
7180	230	11049	297
7180	230	11096	297
7180	230	11004	297
7180	230	11005	297
7180	230	11003	297
7180	230	11097	297
7180	230	11095	297
7181	230	11097	297
7181	230	11098	297
7181	230	11096	297
7181	230	11143	297
7181	230	11051	297
7181	230	11052	297
7181	230	11050	297
7181	230	11144	297
7181	230	11142	297
7182	230	11097	297
7182	230	11098	297
7182	230	11096	297
7182	230	11143	297
7182	230	11051	297
7182	230	11052	297
7182	230	11050	297
7182	230	11144	297
7182	230	11142	297
7183	230	10957	297
7183	230	10958	297
7183	230	10956	297
7183	230	11003	297
7183	230	10911	297
7183	230	10912	297
7183	230	10910	297
7183	230	11004	297
7183	230	11002	297
7184	230	11144	297
7184	230	11145	297
7184	230	11143	297
7184	230	11190	297
7184	230	11098	297
7184	230	11099	297
7184	230	11097	297
7184	230	11191	297
7184	230	11189	297
7185	230	11190	297
7185	230	11191	297
7185	230	11189	297
7185	230	11236	297
7185	230	11144	297
7185	230	11145	297
7185	230	11143	297
7185	230	11237	297
7185	230	11235	297
7186	230	11097	297
7186	230	11098	297
7186	230	11096	297
7186	230	11143	297
7186	230	11051	297
7186	230	11052	297
7186	230	11050	297
7186	230	11144	297
7186	230	11142	297
7187	230	11097	297
7187	230	11098	297
7187	230	11096	297
7187	230	11143	297
7187	230	11051	297
7187	230	11052	297
7187	230	11050	297
7187	230	11144	297
7187	230	11142	297
7188	230	11093	297
7188	230	11094	297
7188	230	11092	297
7188	230	11139	297
7188	230	11047	297
7188	230	11048	297
7188	230	11046	297
7188	230	11140	297
7188	230	11138	297
7189	230	11236	297
7189	230	11237	297
7189	230	11235	297
7189	230	11282	297
7189	230	11190	297
7189	230	11191	297
7189	230	11189	297
7189	230	11283	297
7189	230	11281	297
7190	230	11145	297
7190	230	11146	297
7190	230	11144	297
7190	230	11191	297
7190	230	11099	297
7190	230	11100	297
7190	230	11098	297
7190	230	11192	297
7190	230	11190	297
7191	230	8296	297
7191	230	8297	297
7191	230	8295	297
7191	230	8250	297
7191	230	8342	297
7191	230	8343	297
7191	230	8341	297
7191	230	8251	297
7191	230	8249	297
7192	230	11282	297
7192	230	11283	297
7192	230	11281	297
7192	230	11328	297
7192	230	11236	297
7192	230	11237	297
7192	230	11235	297
7192	230	11329	297
7192	230	11327	297
7193	230	10863	297
7193	230	10864	297
7193	230	10862	297
7193	230	10909	297
7193	230	10817	297
7193	230	10818	297
7193	230	10816	297
7193	230	10910	297
7193	230	10908	297
7194	230	10906	297
7194	230	10907	297
7194	230	10906	297
7194	230	10952	297
7194	230	10860	297
7194	230	10861	297
7194	230	10953	297
7195	230	11145	297
7195	230	11146	297
7195	230	11144	297
7195	230	11191	297
7195	230	11099	297
7195	230	11100	297
7195	230	11098	297
7195	230	11192	297
7195	230	11190	297
7196	230	11050	297
7196	230	11051	297
7196	230	11049	297
7196	230	11096	297
7196	230	11004	297
7196	230	11005	297
7196	230	11003	297
7196	230	11097	297
7196	230	11095	297
7197	230	11282	297
7197	230	11283	297
7197	230	11281	297
7197	230	11328	297
7197	230	11236	297
7197	230	11237	297
7197	230	11235	297
7197	230	11329	297
7197	230	11327	297
7198	230	11236	297
7198	230	11237	297
7198	230	11235	297
7198	230	11282	297
7198	230	11190	297
7198	230	11191	297
7198	230	11189	297
7198	230	11283	297
7198	230	11281	297
7199	230	10174	297
7199	230	10175	297
7199	230	10173	297
7199	230	10220	297
7199	230	10128	297
7199	230	10129	297
7199	230	10127	297
7199	230	10221	297
7199	230	10219	297
7200	230	11135	297
7200	230	11134	297
7200	230	11181	297
7200	230	11089	297
7200	230	11088	297
7200	230	11180	297
7201	230	11098	297
7201	230	11099	297
7201	230	11097	297
7201	230	11144	297
7201	230	11052	297
7201	230	11053	297
7201	230	11051	297
7201	230	11145	297
7201	230	11143	297
7202	230	10769	297
7202	230	10770	297
7202	230	10768	297
7202	230	10815	297
7202	230	10723	297
7202	230	10724	297
7202	230	10722	297
7202	230	10816	297
7202	230	10814	297
7203	230	11098	297
7203	230	11099	297
7203	230	11097	297
7203	230	11144	297
7203	230	11052	297
7203	230	11053	297
7203	230	11051	297
7203	230	11145	297
7203	230	11143	297
7204	230	11091	297
7204	230	11092	297
7204	230	11090	297
7204	230	11137	297
7204	230	11045	297
7204	230	11046	297
7204	230	11044	297
7204	230	11138	297
7204	230	11136	297
7205	230	11096	297
7205	230	11097	297
7205	230	11095	297
7205	230	11142	297
7205	230	11050	297
7205	230	11051	297
7205	230	11049	297
7205	230	11143	297
7205	230	11141	297
7206	230	11099	297
7206	230	11100	297
7206	230	11098	297
7206	230	11145	297
7206	230	11053	297
7206	230	11054	297
7206	230	11052	297
7206	230	11146	297
7206	230	11144	297
7207	230	11053	297
7207	230	11054	297
7207	230	11052	297
7207	230	11099	297
7207	230	11007	297
7207	230	11008	297
7207	230	11006	297
7207	230	11100	297
7207	230	11098	297
7208	230	11097	297
7208	230	11098	297
7208	230	11096	297
7208	230	11143	297
7208	230	11051	297
7208	230	11052	297
7208	230	11050	297
7208	230	11144	297
7208	230	11142	297
7209	230	11099	297
7209	230	11100	297
7209	230	11098	297
7209	230	11145	297
7209	230	11053	297
7209	230	11054	297
7209	230	11052	297
7209	230	11146	297
7209	230	11144	297
7210	230	8293	297
7210	230	8294	297
7210	230	8292	297
7210	230	8247	297
7210	230	8339	297
7210	230	8340	297
7210	230	8338	297
7210	230	8248	297
7210	230	8246	297
7211	230	11190	297
7211	230	11191	297
7211	230	11189	297
7211	230	11236	297
7211	230	11144	297
7211	230	11145	297
7211	230	11143	297
7211	230	11237	297
7211	230	11235	297
7212	230	10911	297
7212	230	10912	297
7212	230	10910	297
7212	230	10957	297
7212	230	10865	297
7212	230	10866	297
7212	230	10864	297
7212	230	10958	297
7212	230	10956	297
7213	230	11097	297
7213	230	11098	297
7213	230	11096	297
7213	230	11143	297
7213	230	11051	297
7213	230	11052	297
7213	230	11050	297
7213	230	11144	297
7213	230	11142	297
7214	230	11097	297
7214	230	11098	297
7214	230	11096	297
7214	230	11143	297
7214	230	11051	297
7214	230	11052	297
7214	230	11050	297
7214	230	11144	297
7214	230	11142	297
7215	230	11190	297
7215	230	11191	297
7215	230	11189	297
7215	230	11236	297
7215	230	11144	297
7215	230	11145	297
7215	230	11143	297
7215	230	11237	297
7215	230	11235	297
7216	230	11097	297
7216	230	11098	297
7216	230	11096	297
7216	230	11143	297
7216	230	11051	297
7216	230	11052	297
7216	230	11050	297
7216	230	11144	297
7216	230	11142	297
7217	230	11038	297
7217	230	11037	297
7217	230	11039	297
7217	230	11084	297
7217	230	10992	297
7217	230	10991	297
7217	230	10993	297
7217	230	11083	297
7217	230	11085	297
7218	230	11052	297
7218	230	11053	297
7218	230	11051	297
7218	230	11098	297
7218	230	11006	297
7218	230	11007	297
7218	230	11005	297
7218	230	11099	297
7218	230	11097	297
7219	230	11144	297
7219	230	11145	297
7219	230	11143	297
7219	230	11190	297
7219	230	11098	297
7219	230	11099	297
7219	230	11097	297
7219	230	11191	297
7219	230	11189	297
7220	230	11282	297
7220	230	11283	297
7220	230	11281	297
7220	230	11328	297
7220	230	11236	297
7220	230	11237	297
7220	230	11235	297
7220	230	11329	297
7220	230	11327	297
7221	230	11328	297
7221	230	11329	297
7221	230	11327	297
7221	230	11374	297
7221	230	11282	297
7221	230	11283	297
7221	230	11281	297
7221	230	11375	297
7221	230	11373	297
7222	230	11236	297
7222	230	11237	297
7222	230	11235	297
7222	230	11282	297
7222	230	11190	297
7222	230	11191	297
7222	230	11189	297
7222	230	11283	297
7222	230	11281	297
7223	230	11097	297
7223	230	11098	297
7223	230	11096	297
7223	230	11143	297
7223	230	11051	297
7223	230	11052	297
7223	230	11050	297
7223	230	11144	297
7223	230	11142	297
7224	230	11135	297
7224	230	11134	297
7224	230	11181	297
7224	230	11089	297
7224	230	11088	297
7224	230	11180	297
7225	230	11236	297
7225	230	11237	297
7225	230	11235	297
7225	230	11282	297
7225	230	11190	297
7225	230	11191	297
7225	230	11189	297
7225	230	11283	297
7225	230	11281	297
7226	230	11097	297
7226	230	11098	297
7226	230	11096	297
7226	230	11143	297
7226	230	11051	297
7226	230	11052	297
7226	230	11050	297
7226	230	11144	297
7226	230	11142	297
7227	230	11238	297
7227	230	11239	297
7227	230	11237	297
7227	230	11284	297
7227	230	11192	297
7227	230	11193	297
7227	230	11191	297
7227	230	11285	297
7227	230	11283	297
7228	230	11100	297
7228	230	11101	297
7228	230	11099	297
7228	230	11146	297
